time_s,x+,x-,y+,y-,z+,z-,OBC,EPS,COMMS,CAMERA,ADCS
2.978500000000000000e+04,2.980534612123437732e+00,1.437135482552873178e+01,5.578571651310529234e+00,9.529833353483272873e+00,-3.859226438722840413e+01,6.095323537160132332e+01,2.045379396111655623e+01,2.041212729444988483e+01,1.866212729444988838e+01,1.828712729444988838e+01,1.882879396111655623e+01
2.978999999999999636e+04,2.932267395980404867e+00,1.426759452890284763e+01,5.541881955886374556e+00,9.389347916493894886e+00,-3.871324447205189045e+01,6.020741387382732768e+01,2.039451401935520991e+01,2.035284735268853851e+01,1.860284735268854206e+01,1.822784735268854206e+01,1.876951401935520991e+01
2.979499999999999636e+04,2.884040405418163644e+00,1.416538997646743070e+01,5.504937388023103395e+00,9.251355030988804629e+00,-3.883380994829777677e+01,5.946891761271389498e+01,2.033508432046912517e+01,2.029341765380245377e+01,1.854341765380245732e+01,1.816841765380245732e+01,1.871008432046912517e+01
2.979999999999999636e+04,2.835849466269216190e+00,1.406469597775759262e+01,5.467741539877973622e+00,9.115784755565869091e+00,-3.895396287292504667e+01,5.873762677744254290e+01,2.027551213094138305e+01,2.023384546427471165e+01,1.848384546427471520e+01,1.810884546427471520e+01,1.865051213094138305e+01
2.980499999999999636e+04,2.787690659427854545e+00,1.396546872485039970e+01,5.430298054198057223e+00,8.982569203479345177e+00,-3.907370528867610204e+01,5.801342433434054158e+01,2.021580447988738527e+01,2.017413781322071387e+01,1.842413781322071742e+01,1.804913781322071742e+01,1.859080447988738527e+01
2.980999999999999636e+04,2.739560309398843874e+00,1.386766574907651162e+01,5.392610618243736553e+00,8.851642480169022775e+00,-3.919303922420416342e+01,5.729619594376904246e+01,2.015596816674628400e+01,2.011430150007961259e+01,1.836430150007961615e+01,1.798930150007961615e+01,1.853096816674628400e+01
2.981499999999999272e+04,2.691454973302088050e+00,1.377124587912964060e+01,5.354682958026866224e+00,8.722940622784921771e+00,-3.931196669419932022e+01,5.658582988005153425e+01,2.009600976872007649e+01,2.005434310205340509e+01,1.830434310205340864e+01,1.792934310205340864e+01,1.847100976872007649e+01
2.982000000000000000e+04,2.643371430315885284e+00,1.367616920052604179e+01,5.316518832850015919e+00,8.596401541638320154e+00,-3.943048969951369997e+01,5.588221695430786440e+01,2.003593564796837612e+01,1.999426898130170471e+01,1.824426898130170827e+01,1.786926898130170827e+01,1.841093564796837612e+01
2.982500000000000000e+04,2.595306671543220478e+00,1.358239701637031871e+01,5.278122030134702491e+00,8.471964963515572933e+00,-3.954861022728368170e+01,5.518525044008313785e+01,1.997575195856831698e+01,1.993408529190164558e+01,1.818408529190164913e+01,1.780908529190164913e+01,1.835075195856831698e+01
2.982999999999999636e+04,2.547257890283470605e+00,1.348989180938021626e+01,5.239496360524872998e+00,8.349572376786719374e+00,-3.966633025105311816e+01,5.449482600162767909e+01,1.991546465324533699e+01,1.987379798657866559e+01,1.812379798657866914e+01,1.774879798657866914e+01,1.829046465324533699e+01
2.983499999999999636e+04,2.499222472695917574e+00,1.339861720513148668e+01,5.200645653255148382e+00,8.229166978252301590e+00,-3.978365173089360241e+01,5.381084162474056143e+01,1.985507948988452753e+01,1.981341282321785613e+01,1.806341282321785968e+01,1.768841282321785968e+01,1.823007948988452753e+01
2.983999999999999636e+04,2.451197988839570741e+00,1.330853793648048899e+01,5.161573751771821428e+00,8.110693621667612874e+00,-3.990057661352347651e+01,5.313319755005868927e+01,1.979460203782906547e+01,1.975293537116239406e+01,1.800293537116239762e+01,1.762793537116239762e+01,1.816960203782906547e+01
2.984499999999999636e+04,2.403182184074834637e+00,1.321961980912471901e+01,5.122284509595473878e+00,7.994098767887182433e+00,-4.001710683242617250e+01,5.246179620868572613e+01,1.973403768397250246e+01,1.969237101730583106e+01,1.794237101730583461e+01,1.756737101730583461e+01,1.810903768397250246e+01
2.984999999999999636e+04,2.355172970813776523e+00,1.313182966826417797e+01,5.082781786415032421e+00,7.879330436576120533e+00,-4.013324430796693321e+01,5.179654216007043743e+01,1.967339163865231555e+01,1.963172497198564415e+01,1.788172497198564770e+01,1.750672497198564770e+01,1.804839163865231555e+01
2.985500000000000000e+04,2.307168420605547166e+00,1.304513536632652304e+01,5.043069444402978441e+00,7.766338159435230537e+00,-4.024899094750839623e+01,5.113734203203838291e+01,1.961266894135103556e+01,1.957100227468436415e+01,1.782100227468436771e+01,1.744600227468436771e+01,1.798766894135103556e+01
2.986000000000000000e+04,2.259166756544491061e+00,1.295950573172107134e+01,5.003151344742186701e+00,7.655072934889904701e+00,-4.036434864552446555e+01,5.048410446289210540e+01,1.955187446621168945e+01,1.951020779954501805e+01,1.776020779954502160e+01,1.738520779954502160e+01,1.792687446621168945e+01
2.986500000000000000e+04,2.211166345988164306e+00,1.287491053858670575e+01,4.963031344354637220e+00,7.545487184192836594e+00,-4.047931928371387755e+01,4.983674004548875303e+01,1.949101292737303481e+01,1.944934626070636341e+01,1.769934626070636696e+01,1.732434626070636696e+01,1.786601292737303481e+01
2.986999999999999636e+04,2.163165693574203186e+00,1.279132047750206347e+01,4.922713292823669207e+00,7.437534708895365831e+00,-4.059390473111152886e+01,4.919516127322496857e+01,1.943008888413147872e+01,1.938842221746480732e+01,1.763842221746481087e+01,1.726342221746481087e+01,1.780508888413147872e+01
2.987499999999999636e+04,2.115163434523933184e+00,1.270870712712503092e+01,4.882201029500545353e+00,7.331170649640474046e+00,-4.070810684419951286e+01,4.855928248784292123e+01,1.936910674593455539e+01,1.932744007926788399e+01,1.757744007926788754e+01,1.720244007926788754e+01,1.774410674593455539e+01
2.987999999999999636e+04,2.067158328222513219e+00,1.262704292673217665e+01,4.841498380787703226e+00,7.226351446235526943e+00,-4.082192746701605301e+01,4.792901982899439162e+01,1.930807077721236809e+01,1.926640411054569668e+01,1.751640411054570023e+01,1.714140411054570023e+01,1.768307077721236809e+01
2.988499999999999636e+04,2.019149252064324607e+00,1.254630114962730048e+01,4.800609157590143283e+00,7.123034798961044523e+00,-4.093536843126400981e+01,4.730429118548354950e+01,1.924698510205154633e+01,1.920531843538487493e+01,1.745531843538487848e+01,1.708031843538487848e+01,1.762198510205154633e+01
2.988999999999999272e+04,1.971135195554007513e+00,1.246645587739156724e+01,4.759537152927824089e+00,7.021179631076234884e+00,-4.104843155641784591e+01,4.668501614812979739e+01,1.918585370871753781e+01,1.914418704205086641e+01,1.739418704205086996e+01,1.701918704205086996e+01,1.756085370871753781e+01
2.989500000000000000e+04,1.923115254652871586e+00,1.238748197494683012e+01,4.718286139701335813e+00,6.920746052481114852e+00,-4.116111864983001567e+01,4.607111596418080524e+01,1.912468045402966155e+01,1.908301378736299014e+01,1.733301378736299370e+01,1.695801378736299370e+01,1.749968045402966155e+01
2.990000000000000000e+04,1.875088626362225952e+00,1.230935506640719268e+01,4.676859868604691606e+00,6.821695324499581936e+00,-4.127343150683466177e+01,4.546251349322787405e+01,1.906346906759500470e+01,1.902180240092833330e+01,1.727180240092833685e+01,1.689680240092833685e+01,1.743846906759500470e+01
2.990500000000000000e+04,1.827054603532810351e+00,1.223205151169023353e+01,4.635262066177005202e+00,6.723989825743389659e+00,-4.138537191085258371e+01,4.485913316454357158e+01,1.900222315590363564e+01,1.896055648923696424e+01,1.721055648923696779e+01,1.683555648923696779e+01,1.737722315590363564e+01
2.990999999999999636e+04,1.779012569893530404e+00,1.215554838386634096e+01,4.593496432988284361e+00,6.627593019026015497e+00,-4.149694163349303722e+01,4.426090093581144203e+01,1.894094620629212145e+01,1.889927953962545004e+01,1.714927953962545359e+01,1.677427953962545359e+01,1.731594620629212145e+01
2.991499999999999636e+04,1.730961995289614919e+00,1.207982344721981072e+01,4.551566641951887426e+00,6.532469419289510526e+00,-4.160814243465571138e+01,4.366774425317635888e+01,1.887964159077787585e+01,1.883797492411120444e+01,1.708797492411120800e+01,1.671297492411120800e+01,1.725464159077787585e+01
2.991999999999999636e+04,1.682902431123054043e+00,1.200485513600013299e+01,4.509476336758536874e+00,6.438584562513613108e+00,-4.171897606263072333e+01,4.307959201257747139e+01,1.881831256976979105e+01,1.877664590310311965e+01,1.702664590310312320e+01,1.665164590310312320e+01,1.719331256976979105e+01
2.992499999999999636e+04,1.634833505986744040e+00,1.193062253383991766e+01,4.467229130425538486e+00,6.345904975574055307e+00,-4.182944425419825052e+01,4.249637452230590640e+01,1.875696229565827267e+01,1.871529562899160126e+01,1.696529562899160481e+01,1.659029562899160481e+01,1.713196229565827267e+01
2.992999999999999272e+04,1.586754921485367786e+00,1.185710535381876163e+01,4.424828603956219020e+00,6.254398147020677534e+00,-4.193954873472674905e+01,4.191802346674806046e+01,1.869559381628929984e+01,1.865392714962262843e+01,1.690392714962263199e+01,1.652892714962263199e+01,1.707059381628929984e+01
2.993500000000000000e+04,1.538666448235279427e+00,1.178428391915144147e+01,4.382278305103905147e+00,6.164032498745018351e+00,-4.204929121827073146e+01,4.134447187126434642e+01,1.863421007832577203e+01,1.859254341165910063e+01,1.684254341165910418e+01,1.646754341165910418e+01,1.700921007832577203e+01
2.994000000000000000e+04,1.490567922037394188e+00,1.171213914448176396e+01,4.339581747236294973e+00,6.074777358510803360e+00,-4.215867340766590132e+01,4.077565406817307547e+01,1.857281393050095986e+01,1.853114726383428845e+01,1.678114726383429200e+01,1.640614726383429200e+01,1.694781393050095986e+01
2.994499999999999636e+04,1.442459240214649885e+00,1.164065251776002263e+01,4.296742408293878768e+00,5.986602933316671482e+00,-4.226769699462565200e+01,4.021150566377827573e+01,1.851140812676556280e+01,1.846974146009889139e+01,1.671974146009889495e+01,1.634474146009889495e+01,1.688640812676556280e+01
2.994999999999999636e+04,1.394340358109283695e+00,1.156980608268781374e+01,4.253763729839297625e+00,5.899480283567879013e+00,-4.237636365983491515e+01,3.965196350642349188e+01,1.844999532933389119e+01,1.840832866266721979e+01,1.665832866266722334e+01,1.628332866266722334e+01,1.682499532933389119e+01
2.995499999999999636e+04,1.346211285732962670e+00,1.149958242171093659e+01,4.210649116192582753e+00,5.813381298029971944e+00,-4.248467507304317081e+01,3.909696565552547298e+01,1.838857811163166289e+01,1.834691144496499149e+01,1.659691144496499504e+01,1.622191144496499504e+01,1.676357811163166289e+01
2.995999999999999636e+04,1.298072084563519413e+00,1.142996463954242614e+01,4.167401933647790102e+00,5.728278669539260015e+00,-4.259263289315707368e+01,3.854645135154950708e+01,1.832715896114821774e+01,1.828549229448154634e+01,1.653549229448154989e+01,1.616049229448154989e+01,1.670215896114821774e+01
2.996499999999999636e+04,1.249922864482978069e+00,1.136093634719939338e+01,4.124025509767373698e+00,5.644145871447031837e+00,-4.270023876833173659e+01,3.800036098689763264e+01,1.826574028219691925e+01,1.822407361553024785e+01,1.647407361553025140e+01,1.609907361553025140e+01,1.664074028219691925e+01
2.996999999999999272e+04,1.201763780851130559e+00,1.129248164653701814e+01,4.080523132750252024e+00,5.560957134774079158e+00,-4.280749433606108312e+01,3.745863607767512349e+01,1.820432439858648976e+01,1.816265773191981836e+01,1.641265773191982191e+01,1.603765773191982191e+01,1.657932439858648976e+01
2.997500000000000000e+04,1.153595031709068186e+00,1.122458511526342306e+01,4.036898050869605292e+00,5.478687426052796461e+00,-4.291440122326780227e+01,3.692121923630105584e+01,1.814291355620586899e+01,1.810124688953919758e+01,1.635124688953920113e+01,1.597624688953920113e+01,1.651791355620586899e+01
2.998000000000000000e+04,1.105416855108459329e+00,1.115723179242146301e+01,3.993153471977678226e+00,5.397312425836904737e+00,-4.302096104639080920e+01,3.638805414494373736e+01,1.808150992552663539e+01,1.803984325885996398e+01,1.628984325885996753e+01,1.591484325885996753e+01,1.645650992552663539e+01
2.998499999999999636e+04,1.057229526559894106e+00,1.109040716432011742e+01,3.949292563072616780e+00,5.316808507854979382e+00,-4.312717541147409150e+01,3.585908552973292984e+01,1.802011560402347001e+01,1.797844893735679861e+01,1.622844893735680216e+01,1.585344893735680571e+01,1.639511560402347001e+01
2.998999999999999636e+04,1.009033356597241138e+00,1.102409715090359654e+01,3.905318449925607727e+00,5.237152718790595962e+00,-4.323304591425303300e+01,3.533425913574041743e+01,1.795873261851756197e+01,1.791706595185089057e+01,1.616706595185089412e+01,1.579206595185089768e+01,1.633373261851756197e+01
2.999499999999999636e+04,9.608286884526798799e-01,1.095828809254319047e+01,3.861234216764516614e+00,5.158322758668272279e+00,-4.333857414023999155e+01,3.481352170269427404e+01,1.789736292744443702e+01,1.785569626077776562e+01,1.610569626077776917e+01,1.573069626077777450e+01,1.627236292744443702e+01
2.999999999999999636e+04,9.126158958377407204e-01,1.089296673723813846e+01,3.817042906010793768e+00,5.080296961825996327e+00,-4.344376166480957835e+01,3.429682094139858606e+01,1.783600842304847944e+01,1.779434175638180804e+01,1.604434175638181159e+01,1.566934175638181515e+01,1.621100842304847944e+01
3.000499999999999636e+04,8.643953808265497640e-01,1.082812022821316233e+01,3.772747518067183670e+00,5.003054278456839477e+00,-4.354861005328270096e+01,3.378410551083938174e+01,1.777467093350698946e+01,1.773300426684031805e+01,1.598300426684031983e+01,1.560800426684032338e+01,1.614967093350698946e+01
3.000999999999999272e+04,8.161675718370043908e-01,1.076373609189982972e+01,3.728351011153326677e+00,4.926574256701732324e+00,-4.365312086100973943e+01,3.327532499595123738e+01,1.771335222498593609e+01,1.767168555831926469e+01,1.592168555831926646e+01,1.554668555831927002e+01,1.608835222498593609e+01
3.001500000000000000e+04,7.679329217056894974e-01,1.069980222628932154e+01,3.683856301186388738e+00,4.850837025275952286e+00,-4.375729563345338846e+01,3.277042988601957063e+01,1.765205400362925658e+01,1.761038733696258518e+01,1.586038733696258518e+01,1.548538733696258873e+01,1.602705400362925658e+01
3.002000000000000000e+04,7.196919058536863645e-01,1.063630688964607707e+01,3.639266261705081718e+00,4.775823276614317159e+00,-4.386113590626923298e+01,3.226937155370691102e+01,1.759077791748507025e+01,1.754911125081839884e+01,1.579911125081839707e+01,1.542411125081840062e+01,1.596577791748506847e+01
3.002499999999999636e+04,6.714450205379025594e-01,1.057323868956869184e+01,3.594583723833060240e+00,4.701514250516403592e+00,-4.396464320538752446e+01,3.177210223466421368e+01,1.752952555836870374e+01,1.748785889170203234e+01,1.573785889170203234e+01,1.536285889170203589e+01,1.590452555836870374e+01
3.002999999999999636e+04,6.231927811861273092e-01,1.051058657238933236e+01,3.549811476280996470e+00,4.627891718279061983e+00,-4.406781904709283992e+01,3.127857500772543276e+01,1.746829846366672356e+01,1.742663179700005216e+01,1.567663179700005216e+01,1.530163179700005571e+01,1.584329846366672356e+01
3.003499999999999636e+04,5.749357208116938622e-01,1.044833981290006086e+01,3.504952265384437826e+00,4.554937967300094925e+00,-4.417066493810280292e+01,3.078874377565825071e+01,1.740709811808295271e+01,1.736543145141628131e+01,1.561543145141628131e+01,1.524043145141628486e+01,1.578209811808295271e+01
3.003999999999999636e+04,5.266743885042504125e-01,1.038648800439545639e+01,3.460008795175115726e+00,4.482635786138271961e+00,-4.427318237564677617e+01,3.030256324645003829e+01,1.734592595532807024e+01,1.730425928866139884e+01,1.555425928866140062e+01,1.517925928866140417e+01,1.572092595532807202e+01
3.004499999999999636e+04,4.784093479939647842e-01,1.032502104902217432e+01,3.414983727484117271e+00,4.410968450016387266e+00,-4.437537284754326805e+01,2.981998891511595318e+01,1.728478335975517055e+01,1.724311669308849915e+01,1.549311669308850270e+01,1.511811669308850625e+01,1.565978335975517410e+01
3.005000000000000000e+04,4.301411762859064236e-01,1.026392914842546844e+01,3.369879682074769622e+00,4.339919706753421202e+00,-4.447723783227679917e+01,2.934097704600961620e+01,1.722367166794274240e+01,1.718200500127607100e+01,1.543200500127606922e+01,1.505700500127607278e+01,1.559867166794274063e+01
3.005500000000000000e+04,3.818704623619558203e-01,1.020320279468368874e+01,3.324699236803626334e+00,4.269473763113069253e+00,-4.457877879907356800e+01,2.886548465562232835e+01,1.716259217022702899e+01,1.712092550356035758e+01,1.537092550356035936e+01,1.499592550356036291e+01,1.553759217022703076e+01
3.006000000000000000e+04,3.335978059469282275e-01,1.014283276152104918e+01,3.279444927807314336e+00,4.199615271555154905e+00,-4.467999720797712371e+01,2.839346949584977509e+01,1.710154611218485954e+01,1.705987944551818813e+01,1.530987944551818813e+01,1.493487944551819169e+01,1.547654611218485954e+01
3.006499999999999636e+04,2.853238163369679059e-01,1.008281009579084397e+01,3.234119249714251243e+00,4.130329317378723886e+00,-4.478089450992247578e+01,2.792489003771830269e+01,1.704053469606930094e+01,1.699886802940262953e+01,1.524886802940262953e+01,1.487386802940263308e+01,1.541553469606930094e+01
3.006999999999999636e+04,2.370491112869005379e-01,1.002312610921978120e+01,3.188724655878952152e+00,4.061601406243848800e+00,-4.488147214681017516e+01,2.745970545554885334e+01,1.697955908219891441e+01,1.693789241553224301e+01,1.518789241553224478e+01,1.481289241553224834e+01,1.535455908219891619e+01
3.007499999999999636e+04,1.887743159548017635e-01,9.963772370406118739e+00,3.143263558638085708e+00,3.993417452061669870e+00,-4.498173155157889624e+01,2.699787561155157434e+01,1.691862039030291243e+01,1.687695372363624102e+01,1.512695372363623925e+01,1.475195372363624280e+01,1.529362039030291065e+01
3.007999999999999636e+04,1.405000619006602502e-01,9.904740697062806021e+00,3.097738329586134487e+00,3.925763765240478875e+00,-4.508167414827797614e+01,2.653936104083041059e+01,1.685771970082275928e+01,1.681605303415608788e+01,1.506605303415608788e+01,1.469105303415609143e+01,1.523271970082275928e+01
3.008499999999999272e+04,9.222698613740656914e-02,9.846023148498638022e+00,3.052151299869804824e+00,3.858627041277831182e+00,-4.518130135213884557e+01,2.608412293678993876e+01,1.679685805617235772e+01,1.675519138950568632e+01,1.500519138950568632e+01,1.463019138950568987e+01,1.517185805617235772e+01
3.009000000000000000e+04,4.395573023161224863e-02,9.787612018329419072e+00,3.006504760499391526e+00,3.791994349687538346e+00,-4.528061456964628917e+01,2.563212313692723043e+01,1.673603646195746109e+01,1.669436979529078968e+01,1.494436979529079323e+01,1.456936979529079679e+01,1.511103646195746464e+01
3.009500000000000000e+04,-4.313060547275286358e-03,9.729499827413130575e+00,2.960800962676774617e+00,3.725853123252770072e+00,-4.537961519860759552e+01,2.518332410900572782e+01,1.667525588815695059e+01,1.663358922149027919e+01,1.488358922149028274e+01,1.450858922149028629e+01,1.505025588815695414e+01
3.010000000000000000e+04,-5.257873803295705362e-02,9.671679317000039688e+00,2.915042118137183280e+00,3.660191147593021554e+00,-4.547830462822316377e+01,2.473768893758297338e+01,1.661451727026492975e+01,1.657285060359825835e+01,1.482285060359826190e+01,1.444785060359826545e+01,1.498951727026493330e+01
3.010499999999999636e+04,-1.008406519235533899e-01,9.614143442093370240e+00,2.869230399505441564e+00,3.594996551038161403e+00,-4.557668423915453104e+01,2.429518131089935551e+01,1.655382151039741601e+01,1.651215484373074460e+01,1.476215484373074815e+01,1.438715484373075171e+01,1.492882151039741956e+01
3.010999999999999636e+04,-1.490981505014809250e-01,9.556885365012282918e+00,2.823367940664214704e+00,3.530257794798315807e+00,-4.567475540359296815e+01,2.385576550810312213e+01,1.649316947836289060e+01,1.645150281169621920e+01,1.470150281169621920e+01,1.432650281169622275e+01,1.486816947836289060e+01
3.011499999999999636e+04,-1.973505813127604813e-01,9.499898449151977786e+00,2.777456837134145928e+00,3.465963663422012342e+00,-4.577251948532637726e+01,2.341940638681031928e+01,1.643256201269911543e+01,1.639089534603244402e+01,1.464089534603244225e+01,1.426589534603244580e+01,1.480756201269911365e+01
3.011999999999999636e+04,-2.455972918082656165e-01,9.443176252933950465e+00,2.731499146464174022e+00,3.402103255532897386e+00,-4.586997783980643817e+01,2.298606937098236713e+01,1.637199992167634477e+01,1.633033325500967337e+01,1.458033325500966981e+01,1.420533325500967337e+01,1.474699992167634122e+01
3.012499999999999272e+04,-2.938376299480205400e-01,9.386712523941101338e+00,2.685496888631611512e+00,3.338665974837410122e+00,-4.596713181421453953e+01,2.255572043911668345e+01,1.631148398426868695e+01,1.626981731760201555e+01,1.451981731760201022e+01,1.414481731760201377e+01,1.468648398426868162e+01
3.013000000000000000e+04,-3.420709447706449802e-01,9.330501193231429014e+00,2.639452046450640577e+00,3.275641521394649036e+00,-4.606398274752766753e+01,2.212832611273644901e+01,1.625101495109406358e+01,1.620934828442739217e+01,1.445934828442738862e+01,1.408434828442739217e+01,1.462601495109406002e+01
3.013500000000000000e+04,-3.902965869285032752e-01,9.274536369825884918e+00,2.593366565989305261e+00,3.213019883141857047e+00,-4.616053197058226942e+01,2.170385344517919535e+01,1.619059354532497608e+01,1.614892687865830467e+01,1.439892687865830467e+01,1.402392687865830823e+01,1.456559354532497608e+01
3.013999999999999636e+04,-4.385139091917611975e-01,9.218812335363040233e+00,2.547242356992556633e+00,3.150791327665661612e+00,-4.625678080613953114e+01,2.128227001066008839e+01,1.613022046356888595e+01,1.608855379690221454e+01,1.433855379690221454e+01,1.396355379690221810e+01,1.450522046356888595e+01
3.014499999999999636e+04,-4.867222669210513053e-01,9.163323538917339306e+00,2.501081293312230169e+00,3.088946394213937019e+00,-4.635273056894856580e+01,2.086354389361676454e+01,1.606989637672131366e+01,1.602822971005464225e+01,1.427822971005464048e+01,1.390322971005464403e+01,1.444489637672131188e+01
3.014999999999999636e+04,-5.349210185108524973e-01,9.108064591975068680e+00,2.454885213342524075e+00,3.027475885940167810e+00,-4.644838256580911207e+01,2.044764367832091523e+01,1.600962193079163498e+01,1.596795526412496358e+01,1.421795526412496180e+01,1.384295526412496535e+01,1.438462193079163320e+01
3.015499999999999636e+04,-5.831095258051427477e-01,9.053030263562870772e+00,2.408655920460057942e+00,2.966370862373062245e+00,-4.654373809563421105e+01,2.003453843874657636e+01,1.594939774770215024e+01,1.590773108103547884e+01,1.415773108103547706e+01,1.378273108103548061e+01,1.432439774770214846e+01
3.015999999999999636e+04,-6.312871544861268225e-01,8.998215475524595774e+00,2.362395183468291471e+00,2.905622632105302916e+00,-4.663879844951184594e+01,1.962419772869150236e+01,1.588922442606181740e+01,1.584755775939514599e+01,1.409755775939514422e+01,1.372255775939514777e+01,1.426422442606181562e+01
3.016499999999999272e+04,-6.794532744374283117e-01,8.943615297941748921e+00,2.316104737045518558e+00,2.845222745694668376e+00,-4.673356491076605579e+01,1.921659157214269698e+01,1.582910254191527777e+01,1.578743587524860637e+01,1.403743587524860459e+01,1.366243587524860814e+01,1.420410254191527599e+01
3.017000000000000000e+04,-7.276072600831516857e-01,8.889224944692781349e+00,2.269786282195622729e+00,2.785162988770935488e+00,-4.682803875501790714e+01,1.881169045387685301e+01,1.576903264946765404e+01,1.572736598280098264e+01,1.397736598280098086e+01,1.360236598280098441e+01,1.414403264946765226e+01
3.017500000000000000e+04,-7.757484907029842391e-01,8.835039769148032462e+00,2.223441486701935865e+00,2.725435375343605582e+00,-4.692222125024456147e+01,1.840946531029690547e+01,1.570901528178706208e+01,1.566734861512039068e+01,1.391734861512038890e+01,1.354234861512039245e+01,1.408401528178706030e+01
3.017999999999999636e+04,-8.238763507261280816e-01,8.781055259994225537e+00,2.177071985582037961e+00,2.666032141302385750e+00,-4.701611365683967847e+01,1.800988752048338526e+01,1.564905095148344216e+01,1.560738428481677076e+01,1.385738428481676898e+01,1.348238428481677254e+01,1.402405095148344039e+01
3.018499999999999636e+04,-8.719902300033697262e-01,8.727267037186420495e+00,2.130679381544648088e+00,2.606945738106824617e+00,-4.710971722767195047e+01,1.761292889746882651e+01,1.558914015136657483e+01,1.554747348469990342e+01,1.379747348469990165e+01,1.342247348469990520e+01,1.396414015136657305e+01
3.018999999999999636e+04,-9.200895240590142299e-01,8.673670848022693391e+00,2.084265245447429749e+00,2.548168826658596675e+00,-4.720303320814311832e+01,1.721856167972256557e+01,1.552928335508304691e+01,1.548761668841637551e+01,1.373761668841637373e+01,1.336261668841637729e+01,1.390428335508304514e+01
3.019499999999999636e+04,-9.681736343238737108e-01,8.620262563337492523e+00,2.037831116755035588e+00,2.489694271350737065e+00,-4.729606283624595164e+01,1.682675852283805185e+01,1.546948101773254969e+01,1.542781435106587828e+01,1.367781435106587651e+01,1.330281435106588006e+01,1.384448101773254791e+01
3.019999999999999636e+04,-1.016241968349762104e+00,8.567038173810543000e+00,1.991378503997415450e+00,2.431515134289148339e+00,-4.738880734262141914e+01,1.643749249142054225e+01,1.540973357646471875e+01,1.536806690979804735e+01,1.361806690979804557e+01,1.324306690979804912e+01,1.378473357646471698e+01
3.020500000000000000e+04,-1.064293940006616257e+00,8.513993786387441531e+00,1.944908885227751849e+00,2.373624669680992838e+00,-4.748126795061532590e+01,1.605073705116757665e+01,1.535004145105683548e+01,1.530837478439016408e+01,1.355837478439016230e+01,1.318337478439016586e+01,1.372504145105683371e+01
3.021000000000000000e+04,-1.112328969662832456e+00,8.461125620808806147e+00,1.898423708479899163e+00,2.316016318385349937e+00,-4.757344587633423316e+01,1.566646606113874185e+01,1.529040504447333682e+01,1.524873837780666541e+01,1.349873837780666364e+01,1.312373837780666719e+01,1.366540504447333504e+01
3.021500000000000000e+04,-1.160346484350145646e+00,8.408430006244083543e+00,1.851924392224465699e+00,2.258683702620713163e+00,-4.766534232870136378e+01,1.528465376620522775e+01,1.523082474340701431e+01,1.518915807674034291e+01,1.343915807674034113e+01,1.306415807674034468e+01,1.360582474340701253e+01
3.021999999999999636e+04,-1.208345917913086653e+00,8.355903378027575101e+00,1.805412325823924080e+00,2.201620620825598174e+00,-4.775695850951135668e+01,1.490527478967999997e+01,1.517130091880344622e+01,1.512963425213677482e+01,1.337963425213677304e+01,1.300463425213677660e+01,1.354630091880344445e+01
3.022499999999999636e+04,-1.256326711144485797e+00,8.303542274492761166e+00,1.758888869985733905e+00,2.144821042666873456e+00,-4.784829561348512073e+01,1.452830412611775479e+01,1.511183392636826106e+01,1.507016725970158966e+01,1.332016725970158788e+01,1.294516725970159143e+01,1.348683392636825928e+01
3.022999999999999636e+04,-1.304288311907003894e+00,8.251343333902724453e+00,1.712355357213898754e+00,2.088279104192340085e+00,-4.793935482832345230e+01,1.415371713428573130e+01,1.505242410705870171e+01,1.501075744039203030e+01,1.326075744039202853e+01,1.288575744039203208e+01,1.342742410705869993e+01
3.023499999999999636e+04,-1.352230175242091326e+00,8.199303291472903155e+00,1.665813092257979022e+00,2.031989103122461060e+00,-4.803013733476082336e+01,1.378148953029493207e+01,1.499307178755909575e+01,1.495140512089242435e+01,1.320140512089242257e+01,1.282640512089242613e+01,1.336807178755909398e+01
3.023999999999999272e+04,-1.400151763466477295e+00,8.147418976483978170e+00,1.619263352559849212e+00,1.975945494277804082e+00,-4.812064430661825298e+01,1.341159738089168840e+01,1.493377728074140087e+01,1.489211061407472947e+01,1.314211061407472769e+01,1.276711061407473125e+01,1.330877728074139910e+01
3.024500000000000000e+04,-1.448052546257289297e+00,8.095687309481590432e+00,1.572707388697492048e+00,1.920142885137657407e+00,-4.821087691085620719e+01,1.304401709690145061e+01,1.487454088611074710e+01,1.483287421944407747e+01,1.308287421944407392e+01,1.270787421944407747e+01,1.324954088611074532e+01
3.025000000000000000e+04,-1.495932000725434641e+00,8.044105299561289613e+00,1.526146424826556602e+00,1.864576031527092725e+00,-4.830083630762572966e+01,1.267872542682809289e+01,1.481536289023762798e+01,1.477369622357095835e+01,1.302369622357095480e+01,1.264869622357095835e+01,1.319036289023762620e+01
3.025500000000000000e+04,-1.543789611479548629e+00,7.992670041734252884e+00,1.479581659117786829e+00,1.809239833426709687e+00,-4.839052365032097214e+01,1.231569945059127136e+01,1.475624356717502828e+01,1.471457690050835865e+01,1.296457690050835510e+01,1.258957690050835865e+01,1.313124356717502650e+01
3.025999999999999636e+04,-1.591624870679109405e+00,7.941378714373360737e+00,1.433014264192021825e+00,1.754129330903713146e+00,-4.847994008562969270e+01,1.195491657341291791e+01,1.469718317886337111e+01,1.465551651219670148e+01,1.290551651219669793e+01,1.253051651219670148e+01,1.307218317886336933e+01
